Date;Close
21/06/2018;2091,36
20/06/2018;2089,3
19/06/2018;2085,24
18/06/2018;2090,17
15/06/2018;2106,21
14/06/2018;2118,5
13/06/2018;2127,6
12/06/2018;2136,04
11/06/2018;2139,1
08/06/2018;2142,99
07/06/2018;2161,65
06/06/2018;2195,05
05/06/2018;2209,89
04/06/2018;2211,56
01/06/2018;2211,67
30/05/2018;2214,11
29/05/2018;2203,59
28/05/2018;2184,69
25/05/2018;2206,63
24/05/2018;2209,39
23/05/2018;2220,02
22/05/2018;2217,75
21/05/2018;2239,4
18/05/2018;2250,83
17/05/2018;2265,2
16/05/2018;2277,69
15/05/2018;2294,26
14/05/2018;2300,95
11/05/2018;2303,06
10/05/2018;2302,68
09/05/2018;2305,52
08/05/2018;2309,05
07/05/2018;2313,08
04/05/2018;2327,39
03/05/2018;2327,3
02/05/2018;2326,43
30/04/2018;2337,25
27/04/2018;2325,79
26/04/2018;2319,61
25/04/2018;2315,88
24/04/2018;2326,74
23/04/2018;2330,99
20/04/2018;2334,12
19/04/2018;2340,63
18/04/2018;2341
17/04/2018;2344,62
16/04/2018;2343,29
13/04/2018;2348,67
12/04/2018;2346,08
11/04/2018;2347,54
10/04/2018;2346,64
09/04/2018;2352,34
06/04/2018;2362,18
05/04/2018;2351,57
04/04/2018;2359,67
03/04/2018;2359,13
02/04/2018;2353,96
29/03/2018;2357,54
28/03/2018;2353,52
27/03/2018;2349,61
26/03/2018;2345,65
23/03/2018;2338,57
22/03/2018;2333,53
21/03/2018;2328,01
20/03/2018;2329,47
19/03/2018;2324,41
16/03/2018;2322,11
15/03/2018;2322,04
14/03/2018;2317,86
13/03/2018;2316,95
12/03/2018;2312,85
09/03/2018;2307,55
08/03/2018;2301,44
07/03/2018;2296,47
06/03/2018;2294,79
05/03/2018;2295,4
02/03/2018;2297,1
01/03/2018;2303,74
28/02/2018;2311,41
27/02/2018;2296,52
26/02/2018;2297,99
23/02/2018;2294,88
22/02/2018;2287,55
21/02/2018;2284,85
20/02/2018;2282,65
19/02/2018;2279,83
16/02/2018;2277,59
15/02/2018;2269,92
14/02/2018;2268,43
09/02/2018;2268,57
08/02/2018;2267,28
07/02/2018;2267,09
06/02/2018;2267,62
05/02/2018;2267,36
02/02/2018;2272,8
01/02/2018;2275,99
31/01/2018;2285,23
30/01/2018;2278,14
29/01/2018;2275,42
26/01/2018;2279,14
24/01/2018;2265,38
23/01/2018;2260
22/01/2018;2263,35
19/01/2018;2267,67
18/01/2018;2264,62
17/01/2018;2262,37
16/01/2018;2258,71
15/01/2018;2250,38
12/01/2018;2251,56
11/01/2018;2246,55
10/01/2018;2243,41
09/01/2018;2240,93
08/01/2018;2242,59
05/01/2018;2244,81
04/01/2018;2248,29
03/01/2018;2247,45
02/01/2018;2238,05
28/12/2017;2226,46
27/12/2017;2217,01
26/12/2017;2203,37
22/12/2017;2187,08
21/12/2017;2190,37
20/12/2017;2191,38
19/12/2017;2196,71
18/12/2017;2194,18
15/12/2017;2194,89
14/12/2017;2190,23
13/12/2017;2194,37
12/12/2017;2193,57
11/12/2017;2193,47
08/12/2017;2205,64
07/12/2017;2197,86
06/12/2017;2207,24
05/12/2017;2205,38
04/12/2017;2203,3
01/12/2017;2205,56
30/11/2017;2213,08
29/11/2017;2209,02
28/11/2017;2215,35
27/11/2017;2211,33
24/11/2017;2223,07
23/11/2017;2220,66
22/11/2017;2217,91
21/11/2017;2216,66
17/11/2017;2211,48
16/11/2017;2208,78
14/11/2017;2208,72
13/11/2017;2209,15
10/11/2017;2207,94
09/11/2017;2215,09
08/11/2017;2212,98
07/11/2017;2210,06
06/11/2017;2212,19
03/11/2017;2209,91
01/11/2017;2221,11
31/10/2017;2226,26
30/10/2017;2222,85
27/10/2017;2215,69
26/10/2017;2212
25/10/2017;2209,95
24/10/2017;2202,84
23/10/2017;2199,44
20/10/2017;2195,47
19/10/2017;2232,09
18/10/2017;2232,5
17/10/2017;2235,07
16/10/2017;2234,93
13/10/2017;2238,32
11/10/2017;2241,08
10/10/2017;2232,75
09/10/2017;2234,45
06/10/2017;2232,72
05/10/2017;2238,94
04/10/2017;2237,73
03/10/2017;2234,81
02/10/2017;2225,07
29/09/2017;2221,05
28/09/2017;2214,03
27/09/2017;2214,78
26/09/2017;2213,37
25/09/2017;2210,34
22/09/2017;2213,91
21/09/2017;2202,8
20/09/2017;2204,81
19/09/2017;2191,35
18/09/2017;2190,97
15/09/2017;2178,03
14/09/2017;2162,57
13/09/2017;2158,05
12/09/2017;2151,8
11/09/2017;2165,48
08/09/2017;2150,55
06/09/2017;2125,1
05/09/2017;2112,58
04/09/2017;2102,29
01/09/2017;2098,3
31/08/2017;2084
30/08/2017;2082,33
29/08/2017;2078,42
28/08/2017;2081,69
25/08/2017;2072,99
24/08/2017;2072,51
23/08/2017;2066,56
22/08/2017;2065,88
21/08/2017;2067,35
18/08/2017;2062,45
17/08/2017;2066,13
16/08/2017;2073,49
15/08/2017;2066,69
14/08/2017;2071,66
11/08/2017;2076,92
10/08/2017;2071,41
09/08/2017;2070,99
08/08/2017;2074,5
07/08/2017;2078,56
04/08/2017;2073,95
03/08/2017;2071,43
02/08/2017;2067,29
01/08/2017;2063,64
31/07/2017;2066,19
28/07/2017;2065
27/07/2017;2063,52
26/07/2017;2053,69
25/07/2017;2052,48
24/07/2017;2058,41
21/07/2017;2059,73
20/07/2017;2057,95
19/07/2017;2061,6
18/07/2017;2060,91
17/07/2017;2057,46
14/07/2017;2059,26
13/07/2017;2054,41
12/07/2017;2061,23
11/07/2017;2051,86
10/07/2017;2053,93
07/07/2017;2052,87
06/07/2017;2053,22
05/07/2017;2055,25
04/07/2017;2067,28
03/07/2017;2072,76
30/06/2017;2074,14
29/06/2017;2065,2
28/06/2017;2062,68
27/06/2017;2070,34
26/06/2017;2070,14
23/06/2017;2071,71
22/06/2017;2077,22
21/06/2017;2072,66
20/06/2017;2065,39
19/06/2017;2065,11
16/06/2017;2064,16
14/06/2017;2061,95
13/06/2017;2054,45
12/06/2017;2058,75
09/06/2017;2064,68
08/06/2017;2057,07
07/06/2017;2068,1
06/06/2017;2065,49
05/06/2017;2063,16
02/06/2017;2077,36
01/06/2017;2068,53
31/05/2017;2056,75
30/05/2017;2055,8
29/05/2017;2056,99
26/05/2017;2054
25/05/2017;2041,57
24/05/2017;2041,61
23/05/2017;2032,61
22/05/2017;2027,81
19/05/2017;2034,8
18/05/2017;2009,94
17/05/2017;2072,25
16/05/2017;2072,82
15/05/2017;2067,62
12/05/2017;2059,61
11/05/2017;2049,03
10/05/2017;2051,21
09/05/2017;2050,42
08/05/2017;2046,73
05/05/2017;2047,17
04/05/2017;2038,61
03/05/2017;2045,83
02/05/2017;2039,86
28/04/2017;2035,86
27/04/2017;2025,22
26/04/2017;2026,37
25/04/2017;2023,53
24/04/2017;2028,62
20/04/2017;2026,06
19/04/2017;2027,34
18/04/2017;2028,76
17/04/2017;2027,98
13/04/2017;2029,78
12/04/2017;2028,37
11/04/2017;2026,4
10/04/2017;2024,38
07/04/2017;2024,95
06/04/2017;2021,5
05/04/2017;2016,91
04/04/2017;2017,52
03/04/2017;2014,6
31/03/2017;2032,82
30/03/2017;2026,09
29/03/2017;2016,84
28/03/2017;2023,39
27/03/2017;2025,16
24/03/2017;2034,22
23/03/2017;2035,47
22/03/2017;2040,03
21/03/2017;2035,81
20/03/2017;2042,58
17/03/2017;2043,98
16/03/2017;2047,4
15/03/2017;2038,08
14/03/2017;2037,54
13/03/2017;2038,03
10/03/2017;2041,19
09/03/2017;2037,05
08/03/2017;2038,29
07/03/2017;2043,29
06/03/2017;2038,02
03/03/2017;2040,73
02/03/2017;2030,45
01/03/2017;2033,84
24/02/2017;2028,86
23/02/2017;2010,49
22/02/2017;2009,32
21/02/2017;1995,02
20/02/2017;1990,89
17/02/2017;1985,09
16/02/2017;1977,25
15/02/2017;1979,11
14/02/2017;1977,45
13/02/2017;1965,01
10/02/2017;1954,37
09/02/2017;1955,52
08/02/2017;1952,59
07/02/2017;1949,04
06/02/2017;1947,44
03/02/2017;1947,33
02/02/2017;1941,82
01/02/2017;1933,75
31/01/2017;1934,7
30/01/2017;1926,52
27/01/2017;1923,81
26/01/2017;1922,77
24/01/2017;1926,87
23/01/2017;1928,72
20/01/2017;1921,65
19/01/2017;1918,64
18/01/2017;1916,51
17/01/2017;1912,01
16/01/2017;1907,98
13/01/2017;1903,65
12/01/2017;1892,06
11/01/2017;1883,26
10/01/2017;1882,4
09/01/2017;1873,81
06/01/2017;1879,72
05/01/2017;1873,42
04/01/2017;1874,03
03/01/2017;1873,9
02/01/2017;1872,43
29/12/2016;1864,62
28/12/2016;1858,28
27/12/2016;1861,23
26/12/2016;1860,56
23/12/2016;1852,41
22/12/2016;1857,48
21/12/2016;1857,69
20/12/2016;1846,97
19/12/2016;1845,44
16/12/2016;1848,95
15/12/2016;1848,57
14/12/2016;1842,65
13/12/2016;1843,1
12/12/2016;1851,65
09/12/2016;1848,07
08/12/2016;1837,01
07/12/2016;1835,5
06/12/2016;1835,81
05/12/2016;1832,16
02/12/2016;1839,26
01/12/2016;1836,3
30/11/2016;1837,13
29/11/2016;1835,09
28/11/2016;1832,68
25/11/2016;1830,16
24/11/2016;1830,69
23/11/2016;1831,55
22/11/2016;1837,07
21/11/2016;1829,27
18/11/2016;1837,89
17/11/2016;1840,71
16/11/2016;1837,18
14/11/2016;1838,87
11/11/2016;1848,18
10/11/2016;1856,1
09/11/2016;1868,6
08/11/2016;1872,31
07/11/2016;1874,98
04/11/2016;1881,61
03/11/2016;1880,63
01/11/2016;1889,32
31/10/2016;1885,92
28/10/2016;1879
27/10/2016;1869,37
26/10/2016;1863,72
25/10/2016;1857,52
24/10/2016;1853,91
21/10/2016;1848,64
20/10/2016;1845,52
19/10/2016;1842,78
18/10/2016;1838,58
17/10/2016;1831,35
14/10/2016;1826,18
13/10/2016;1818,46
11/10/2016;1818,73
10/10/2016;1820,17
07/10/2016;1815,65
06/10/2016;1814,91
05/10/2016;1815,73
04/10/2016;1810,74
03/10/2016;1816,57
30/09/2016;1816,05
29/09/2016;1810
28/09/2016;1803,33
27/09/2016;1801,21
26/09/2016;1793,67
23/09/2016;1790,83
22/09/2016;1781,4
21/09/2016;1775,66
20/09/2016;1775,86
19/09/2016;1775,38
16/09/2016;1768,8
15/09/2016;1770,89
14/09/2016;1772,73
13/09/2016;1766,52
12/09/2016;1770,65
09/09/2016;1774,04
08/09/2016;1777,19
06/09/2016;1771,58
05/09/2016;1774
02/09/2016;1773,81
01/09/2016;1760,51
31/08/2016;1767,12
30/08/2016;1762,78
29/08/2016;1762,64
26/08/2016;1758,55
25/08/2016;1751,87
24/08/2016;1748,73
23/08/2016;1745,93
22/08/2016;1746,98
19/08/2016;1748,33
18/08/2016;1740,29
17/08/2016;1740,34
16/08/2016;1753,94
15/08/2016;1755,33
12/08/2016;1752,69
11/08/2016;1748,68
10/08/2016;1751,37
09/08/2016;1751,02
08/08/2016;1753,16
05/08/2016;1750,72
04/08/2016;1750,18
03/08/2016;1742,48
02/08/2016;1742
01/08/2016;1735
29/07/2016;1736
28/07/2016;1736,15
27/07/2016;1735,37
26/07/2016;1728,2
25/07/2016;1731,16
22/07/2016;1725,03
21/07/2016;1715,03
20/07/2016;1709,85
19/07/2016;1700,43
18/07/2016;1685,31
15/07/2016;1673,49
14/07/2016;1661,66
13/07/2016;1655,48
12/07/2016;1654,56
11/07/2016;1654,88
08/07/2016;1651,73
07/07/2016;1645,65
06/07/2016;1643,74
05/07/2016;1646,37
04/07/2016;1645,99
01/07/2016;1647,44
30/06/2016;1638,16
29/06/2016;1635,59
28/06/2016;1632,76
27/06/2016;1629,35
24/06/2016;1629,94
23/06/2016;1631,14
22/06/2016;1632,53
21/06/2016;1633,04
20/06/2016;1634,11
17/06/2016;1632,74
16/06/2016;1633,89
15/06/2016;1635,46
14/06/2016;1632,86
13/06/2016;1639,22
10/06/2016;1642,74
09/06/2016;1636,77
08/06/2016;1634,71
07/06/2016;1620,83
06/06/2016;1629,48
03/06/2016;1619,81
02/06/2016;1619,29
01/06/2016;1617,44
31/05/2016;1612,36
30/05/2016;1609,51
27/05/2016;1602,61
25/05/2016;1601,05
24/05/2016;1600,1
23/05/2016;1596,12
20/05/2016;1602,12
19/05/2016;1598,19
18/05/2016;1606,62
17/05/2016;1607,5
16/05/2016;1603,53
13/05/2016;1592,36
12/05/2016;1582,77
11/05/2016;1569,84
10/05/2016;1564,04
09/05/2016;1551,74
06/05/2016;1558,94
05/05/2016;1552,09
04/05/2016;1547,05
03/05/2016;1553,2
02/05/2016;1558,2
29/04/2016;1554,17
28/04/2016;1549,89
27/04/2016;1543,63
26/04/2016;1537,06
25/04/2016;1526,99
22/04/2016;1522,98
20/04/2016;1520,82
19/04/2016;1515,29
18/04/2016;1515,81
15/04/2016;1512,77
14/04/2016;1499,64
13/04/2016;1497,05
12/04/2016;1488,87
11/04/2016;1481,13
08/04/2016;1483
07/04/2016;1475,73
06/04/2016;1481,24
05/04/2016;1478,41
04/04/2016;1481,32
01/04/2016;1487,44
31/03/2016;1485,76
30/03/2016;1478,63
29/03/2016;1479,89
28/03/2016;1469,48
24/03/2016;1455,17
23/03/2016;1458,86
22/03/2016;1453,74
21/03/2016;1439,14
18/03/2016;1444,11
17/03/2016;1431,69
16/03/2016;1415,63
15/03/2016;1417,69
14/03/2016;1423,51
11/03/2016;1413,5
10/03/2016;1407,14
09/03/2016;1402,65
08/03/2016;1394,65
07/03/2016;1393,91
04/03/2016;1393,33
03/03/2016;1376,88
02/03/2016;1369,5
01/03/2016;1360,02
29/02/2016;1361,06
26/02/2016;1359,88
25/02/2016;1352,26
24/02/2016;1346,21
23/02/2016;1335,42
22/02/2016;1338,72
19/02/2016;1338,68
18/02/2016;1334,82
17/02/2016;1336,74
16/02/2016;1339,68
15/02/2016;1330,33
12/02/2016;1336,44
11/02/2016;1339,88
10/02/2016;1341,18
05/02/2016;1338,05
04/02/2016;1339,95
03/02/2016;1341,58
02/02/2016;1326,04
01/02/2016;1327,13
29/01/2016;1322,96
28/01/2016;1305,98
27/01/2016;1309
26/01/2016;1316,6
22/01/2016;1327,6
21/01/2016;1333,76
20/01/2016;1331,82
19/01/2016;1344,26
18/01/2016;1353,12
15/01/2016;1349,15
14/01/2016;1353,16
13/01/2016;1372,94
12/01/2016;1378,07
11/01/2016;1373,45
08/01/2016;1381,84
07/01/2016;1386,64
06/01/2016;1397,18
05/01/2016;1392,16
04/01/2016;1398,22
30/12/2015;1409,02
29/12/2015;1415,61
28/12/2015;1416,33
23/12/2015;1406,42
22/12/2015;1405,27
21/12/2015;1400,03
18/12/2015;1400,58
17/12/2015;1395,75
16/12/2015;1371,6
15/12/2015;1441,29
14/12/2015;1441,02
11/12/2015;1442,92
10/12/2015;1447,23
09/12/2015;1449,28
08/12/2015;1447,82
07/12/2015;1447,56
04/12/2015;1441,75
03/12/2015;1440,77
02/12/2015;1453,48
01/12/2015;1445,53
30/11/2015;1452,66
27/11/2015;1447,93
26/11/2015;1452,55
25/11/2015;1457,8
24/11/2015;1463,81
23/11/2015;1461,82
19/11/2015;1462,11
18/11/2015;1455,19
17/11/2015;1456,28
16/11/2015;1453,36
13/11/2015;1442,85
12/11/2015;1442,7
11/11/2015;1444,43
10/11/2015;1443,75
09/11/2015;1439,27
06/11/2015;1441,05
05/11/2015;1438,99
04/11/2015;1437,6
03/11/2015;1437,53
30/10/2015;1430,18
29/10/2015;1431,26
28/10/2015;1423,98
27/10/2015;1421,99
26/10/2015;1421,14
23/10/2015;1417,74
22/10/2015;1419,34
21/10/2015;1415,82
20/10/2015;1417,87
19/10/2015;1416,07
16/10/2015;1415,49
15/10/2015;1416,29
14/10/2015;1419,33
13/10/2015;1418,08
09/10/2015;1420,91
08/10/2015;1418,47
07/10/2015;1416,28
06/10/2015;1410,58
05/10/2015;1410,64
02/10/2015;1410,77
01/10/2015;1408,49
30/09/2015;1400,43
29/09/2015;1393,16
28/09/2015;1388,22
25/09/2015;1398,42
24/09/2015;1393,34
23/09/2015;1404,26
22/09/2015;1412,95
21/09/2015;1417,52
18/09/2015;1425
17/09/2015;1433,03
16/09/2015;1430,75
15/09/2015;1430,08
14/09/2015;1425,95
11/09/2015;1425,24
10/09/2015;1431,8
09/09/2015;1442,9
08/09/2015;1447,81
04/09/2015;1447,49
03/09/2015;1449,93
02/09/2015;1450,41
01/09/2015;1452,21
31/08/2015;1458,13
28/08/2015;1458,02
27/08/2015;1456,01
26/08/2015;1449,72
25/08/2015;1449,33
24/08/2015;1451,17
21/08/2015;1451,71
20/08/2015;1451,1
19/08/2015;1448,08
18/08/2015;1450,92
17/08/2015;1453,44
14/08/2015;1451,08
13/08/2015;1452,36
12/08/2015;1452,13
11/08/2015;1453,03
10/08/2015;1454,89
07/08/2015;1451,37
06/08/2015;1456
05/08/2015;1464,14
04/08/2015;1466,85
03/08/2015;1472,12
31/07/2015;1470,74
30/07/2015;1466,67
29/07/2015;1467,52
28/07/2015;1466,23
27/07/2015;1468,24
24/07/2015;1467,91
23/07/2015;1472,2
22/07/2015;1477,35
21/07/2015;1476,73
20/07/2015;1476,85
17/07/2015;1478,82
16/07/2015;1479,87
15/07/2015;1477,54
14/07/2015;1473,05
13/07/2015;1474,18
10/07/2015;1470,56
08/07/2015;1471,65
07/07/2015;1469,8
06/07/2015;1465,89
03/07/2015;1466,48
02/07/2015;1467,48
01/07/2015;1466,83
30/06/2015;1460,46
29/06/2015;1455,55
26/06/2015;1453,31
25/06/2015;1452,89
24/06/2015;1452,53
23/06/2015;1449,96
22/06/2015;1451,35
19/06/2015;1448,66
18/06/2015;1451,16
17/06/2015;1444,31
16/06/2015;1441,53
15/06/2015;1437,01
12/06/2015;1434,87
11/06/2015;1432,8
10/06/2015;1433,71
09/06/2015;1429,46
08/06/2015;1428,63
05/06/2015;1431,47
03/06/2015;1425,73
02/06/2015;1422,8
01/06/2015;1419,78
29/05/2015;1417,55
28/05/2015;1414,25
27/05/2015;1415,76
26/05/2015;1412,77
25/05/2015;1417,85
22/05/2015;1415,42
21/05/2015;1414,03
20/05/2015;1410,63
19/05/2015;1411,46
18/05/2015;1413,57
15/05/2015;1413,51
14/05/2015;1409,23
13/05/2015;1408,76
12/05/2015;1407,86
11/05/2015;1407,24
08/05/2015;1405,78
07/05/2015;1404,49
06/05/2015;1409,7
05/05/2015;1403,05
04/05/2015;1398,93
30/04/2015;1397,06
29/04/2015;1390,17
28/04/2015;1385,97
27/04/2015;1384,43
24/04/2015;1384,53
23/04/2015;1381,31
22/04/2015;1375,39
20/04/2015;1372,52
17/04/2015;1372,39
16/04/2015;1372,27
15/04/2015;1370,17
14/04/2015;1362,08
13/04/2015;1365,55
10/04/2015;1365,79
09/04/2015;1364,4
08/04/2015;1364,54
07/04/2015;1361,94
06/04/2015;1360,77
02/04/2015;1356,1
01/04/2015;1354,08
31/03/2015;1347,63
30/03/2015;1340,09
27/03/2015;1338,25
26/03/2015;1332,24
25/03/2015;1331,99
24/03/2015;1330,44
23/03/2015;1331,98
20/03/2015;1333,17
19/03/2015;1335,41
18/03/2015;1334,15
17/03/2015;1333,18
16/03/2015;1333,18
13/03/2015;1341,75
12/03/2015;1344,52
11/03/2015;1345,47
10/03/2015;1343,92
09/03/2015;1355,42
06/03/2015;1355,19
05/03/2015;1354,25
04/03/2015;1355,85
03/03/2015;1359,53
02/03/2015;1364,52
27/02/2015;1369,42
26/02/2015;1368,39
25/02/2015;1363,37
24/02/2015;1367,98
23/02/2015;1364,05
20/02/2015;1362,61
19/02/2015;1366,56
18/02/2015;1366,02
13/02/2015;1365,62
12/02/2015;1364,45
11/02/2015;1359,19
10/02/2015;1358,3
09/02/2015;1364,09
06/02/2015;1367,75
05/02/2015;1368,99
04/02/2015;1370,67
03/02/2015;1373,29
02/02/2015;1372,96
30/01/2015;1372,06
29/01/2015;1372,91
28/01/2015;1370,51
27/01/2015;1372,38
26/01/2015;1376,07
23/01/2015;1378,63
22/01/2015;1379,17
21/01/2015;1374,67
20/01/2015;1375,68
19/01/2015;1379,29
16/01/2015;1376,51
15/01/2015;1371,12
14/01/2015;1359,88
13/01/2015;1358,96
12/01/2015;1358,68
09/01/2015;1355,06
08/01/2015;1352,45
07/01/2015;1351
06/01/2015;1347,43
05/01/2015;1352,79
02/01/2015;1346,52
30/12/2014;1336,72
29/12/2014;1332,78
26/12/2014;1329,78
23/12/2014;1324,39
22/12/2014;1319,55
19/12/2014;1323,46
18/12/2014;1318,2
17/12/2014;1312,56
16/12/2014;1304,15
15/12/2014;1320,72
12/12/2014;1321,8
11/12/2014;1330,02
10/12/2014;1331,18
09/12/2014;1331,27
08/12/2014;1336,17
05/12/2014;1343,84
04/12/2014;1341,81
03/12/2014;1343,45
02/12/2014;1351,08
01/12/2014;1354,97
28/11/2014;1361,51
27/11/2014;1356,64
26/11/2014;1357,08
25/11/2014;1354,24
24/11/2014;1351,52
21/11/2014;1344,02
19/11/2014;1341,43
18/11/2014;1345,11
17/11/2014;1347,11
14/11/2014;1349,87
13/11/2014;1352,21
12/11/2014;1361,4
11/11/2014;1366,53
10/11/2014;1377,18
07/11/2014;1383,83
06/11/2014;1386,47
05/11/2014;1391,95
04/11/2014;1396,22
03/11/2014;1398,45
31/10/2014;1402,46
30/10/2014;1400,47
29/10/2014;1396,2
28/10/2014;1397,66
27/10/2014;1395,13
24/10/2014;1405,53
23/10/2014;1405,25
22/10/2014;1409,59
21/10/2014;1410,61
20/10/2014;1416,45
17/10/2014;1419,97
16/10/2014;1416,78
15/10/2014;1419,86
14/10/2014;1421,24
13/10/2014;1419,08
10/10/2014;1419,32
09/10/2014;1416,88
08/10/2014;1416,17
07/10/2014;1418,92
06/10/2014;1414,58
03/10/2014;1412,19
02/10/2014;1420,16
01/10/2014;1421,51
30/09/2014;1421,44
29/09/2014;1418,12
26/09/2014;1424,1
25/09/2014;1420,41
24/09/2014;1419,42
23/09/2014;1418,96
22/09/2014;1416,89
19/09/2014;1418,66
18/09/2014;1424,14
17/09/2014;1422,02
16/09/2014;1418,49
15/09/2014;1417,65
12/09/2014;1414,03
11/09/2014;1414,92
10/09/2014;1412,52
09/09/2014;1413,96
08/09/2014;1412,31
05/09/2014;1415,76
04/09/2014;1420,67
03/09/2014;1418,18
02/09/2014;1418,07
01/09/2014;1413,51
29/08/2014;1413,1
28/08/2014;1405,66
27/08/2014;1400,58
26/08/2014;1394,49
25/08/2014;1396,11
22/08/2014;1398,1
21/08/2014;1399,34
20/08/2014;1393,05
19/08/2014;1396,9
18/08/2014;1394,97
15/08/2014;1397,15
14/08/2014;1391,48
13/08/2014;1392,7
12/08/2014;1389,8
11/08/2014;1391,82
08/08/2014;1390,25
07/08/2014;1392,72
06/08/2014;1393,9
05/08/2014;1397,56
04/08/2014;1402,19
01/08/2014;1410,03
31/07/2014;1409,42
30/07/2014;1408,57
29/07/2014;1408,7
28/07/2014;1402,94
25/07/2014;1407,14
24/07/2014;1406,35
23/07/2014;1404,06
22/07/2014;1404,87
21/07/2014;1399,73
18/07/2014;1394,02
17/07/2014;1392,95
16/07/2014;1389,69
15/07/2014;1391,82
14/07/2014;1390,27
11/07/2014;1387,2
10/07/2014;1388,36
08/07/2014;1391
07/07/2014;1386,06
04/07/2014;1389,25
03/07/2014;1390,76
02/07/2014;1390,58
01/07/2014;1387,99
30/06/2014;1387,63
27/06/2014;1383,52
26/06/2014;1381,49
25/06/2014;1381,84
24/06/2014;1379,95
23/06/2014;1376,34
20/06/2014;1374,37
18/06/2014;1376,06
17/06/2014;1376,44
16/06/2014;1375,3
13/06/2014;1375,8
11/06/2014;1372,33
10/06/2014;1372,16
09/06/2014;1371,7
06/06/2014;1372,81
05/06/2014;1369,85
04/06/2014;1368,08
03/06/2014;1366,52
02/06/2014;1368,05
30/05/2014;1369,25
29/05/2014;1364,6
28/05/2014;1361,01
27/05/2014;1358,47
26/05/2014;1357,56
23/05/2014;1357,91
22/05/2014;1357,78
21/05/2014;1359,81
20/05/2014;1358,59
19/05/2014;1360,43
16/05/2014;1360,47
15/05/2014;1363,2
14/05/2014;1361,4
13/05/2014;1357,74
12/05/2014;1357,77
09/05/2014;1358,24
08/05/2014;1358,08
07/05/2014;1355,6
06/05/2014;1357,1
05/05/2014;1357,66
02/05/2014;1359,12
30/04/2014;1350,76
29/04/2014;1348,59
28/04/2014;1349,62
25/04/2014;1347,44
24/04/2014;1347,09
23/04/2014;1345,93
22/04/2014;1344,88
17/04/2014;1344,76
16/04/2014;1343,47
15/04/2014;1346,13
14/04/2014;1343,55
11/04/2014;1337,62
10/04/2014;1336,21
09/04/2014;1336,22
08/04/2014;1337,38
07/04/2014;1340,29
04/04/2014;1339,14
03/04/2014;1338,64
02/04/2014;1336,6
01/04/2014;1335,17
31/03/2014;1336,07
28/03/2014;1332,94
27/03/2014;1332,81
26/03/2014;1330,2
25/03/2014;1327,44
24/03/2014;1325,66
21/03/2014;1327,86
20/03/2014;1323,39
19/03/2014;1324,9
18/03/2014;1323,29
17/03/2014;1322,54
14/03/2014;1321,58
13/03/2014;1323,42
12/03/2014;1327,98
11/03/2014;1329,65
10/03/2014;1327,47
07/03/2014;1337,25
06/03/2014;1337,75
05/03/2014;1339,55
28/02/2014;1330,42
27/02/2014;1316,2
26/02/2014;1303,46
25/02/2014;1296,49
24/02/2014;1284
21/02/2014;1275,76
20/02/2014;1259,54
19/02/2014;1256,96
18/02/2014;1251,43
17/02/2014;1247,78
14/02/2014;1243,78
13/02/2014;1237,5
12/02/2014;1234,49
11/02/2014;1233,91
10/02/2014;1231,3
07/02/2014;1238,36
06/02/2014;1241,3
05/02/2014;1250,37
04/02/2014;1256,79
03/02/2014;1265,54
31/01/2014;1282,04
30/01/2014;1274,17
29/01/2014;1272,36
28/01/2014;1286,96
27/01/2014;1289,27
24/01/2014;1298,08
23/01/2014;1307,9
22/01/2014;1313,22
21/01/2014;1318,76
20/01/2014;1329,05
17/01/2014;1332,07
16/01/2014;1335,21
15/01/2014;1347,01
14/01/2014;1347,07
13/01/2014;1348,09
10/01/2014;1349,92
09/01/2014;1363,67
08/01/2014;1370,32
07/01/2014;1374,34
06/01/2014;1374,54
03/01/2014;1374,91
02/01/2014;1376,31
30/12/2013;1374,7
27/12/2013;1372,56
26/12/2013;1363
23/12/2013;1360,33
20/12/2013;1372,09
19/12/2013;1363,19
18/12/2013;1359,07
17/12/2013;1364,54
16/12/2013;1363,48
13/12/2013;1364,76
12/12/2013;1370,13
11/12/2013;1373,73
10/12/2013;1380,54
09/12/2013;1378,07
06/12/2013;1386,4
05/12/2013;1388,53
04/12/2013;1399,89
03/12/2013;1403,88
02/12/2013;1407,18
29/11/2013;1411,67
28/11/2013;1406,25
27/11/2013;1405,05
26/11/2013;1406,59
25/11/2013;1408,52
22/11/2013;1413,05
21/11/2013;1413,53
19/11/2013;1411,81
18/11/2013;1413,85
14/11/2013;1414,38
13/11/2013;1408,52
12/11/2013;1412,75
11/11/2013;1412,62
08/11/2013;1420,76
07/11/2013;1422,88
06/11/2013;1424,16
05/11/2013;1421,3
04/11/2013;1425,13
01/11/2013;1426,54
31/10/2013;1423,1
30/10/2013;1419,48
29/10/2013;1418,21
28/10/2013;1420,05
25/10/2013;1423,1
24/10/2013;1421,04
23/10/2013;1420,51
22/10/2013;1417,19
21/10/2013;1410,1
18/10/2013;1407,95
17/10/2013;1406,48
16/10/2013;1409,57
15/10/2013;1409,9
14/10/2013;1410,94
11/10/2013;1405,86
10/10/2013;1403,38
09/10/2013;1407,53
08/10/2013;1406,74
07/10/2013;1406,75
04/10/2013;1412,63
03/10/2013;1406,08
02/10/2013;1407,31
01/10/2013;1402,08
30/09/2013;1400,93
27/09/2013;1392,47
